,timestamp,visitorid,event,itemid,transactionid
65937,1433348839131,163561,transaction,421884,2369.0
65993,1433345594393,57905,transaction,428257,5821.0
65997,1433348986187,1122208,transaction,430042,11808.0
66065,1433345966787,451106,transaction,17478,8899.0
66435,1433386469656,983395,transaction,385755,10539.0
66504,1433386168030,597930,transaction,146364,14495.0
66529,1433384184272,1037560,transaction,97890,7.0
66646,1433385791361,268428,transaction,232172,14644.0
66684,1433382787152,438441,transaction,119736,2787.0
66723,1433351882556,1252195,transaction,326234,6883.0
66885,1433349902290,1088976,transaction,390799,17462.0
66986,1433353030824,480628,transaction,361976,15638.0
66988,1433350904729,151498,transaction,413921,14088.0
67051,1433337378646,743835,transaction,76196,13332.0
67088,1433339491895,494239,transaction,177179,15371.0
67404,1433355089786,749201,transaction,198209,15958.0
67830,1433395708052,187302,transaction,417927,2680.0
67908,1433374911282,438441,transaction,191640,9376.0
68057,1433372892859,763195,transaction,76533,16485.0
68118,1433374119251,633063,transaction,402462,4601.0
68363,1433334858830,342306,transaction,390984,2371.0
68364,1433334858830,342306,transaction,370295,2371.0
68391,1433315707083,1137704,transaction,69442,17279.0
68426,1433312122944,1297821,transaction,121086,10621.0
68499,1433370081160,57905,transaction,429769,609.0
68526,1433370658174,1093035,transaction,288525,6154.0
68546,1433372542307,316213,transaction,72422,16715.0
68569,1433371232512,255393,transaction,20740,12843.0
68970,1433392100605,770282,transaction,152433,1791.0
69118,1433360855765,1322865,transaction,313391,8771.0
69137,1433358559272,438441,transaction,211718,2623.0
69199,1433358706516,961411,transaction,232172,6323.0
69258,1433358402052,1402575,transaction,333089,14123.0
69407,1433365662374,438441,transaction,419468,4110.0
69698,1433364580683,438441,transaction,398489,1795.0
69757,1433362748435,469105,transaction,309778,1839.0
69865,1433348620042,432499,transaction,142671,17068.0
69878,1433347341887,1257751,transaction,52888,2712.0
70030,1433344928272,1159681,transaction,413990,8082.0
70130,1433381182528,777788,transaction,165773,2846.0
70268,1433377495168,892355,transaction,443188,3746.0
70488,1433473462589,530033,transaction,357474,7771.0
70575,1433469544060,610403,transaction,168386,6958.0
70918,1433453755272,196128,transaction,321577,9619.0
70938,1433452686467,438441,transaction,258901,9925.0
71175,1433436298921,1317721,transaction,6731,3770.0
71198,1433437102947,503857,transaction,184716,3844.0
71217,1433437125983,1230978,transaction,41803,13204.0
71244,1433437891811,1384800,transaction,285758,5708.0
71269,1433439246631,434418,transaction,349140,3785.0
71429,1433460557441,646421,transaction,458919,2120.0
71430,1433460557441,646421,transaction,282064,2120.0
71483,1433460172250,1224659,transaction,204777,16998.0
71532,1433462594026,633063,transaction,312728,9453.0
71653,1433478826706,729152,transaction,31514,12327.0
71671,1433479792494,878690,transaction,105812,10326.0
71833,1433439818106,307607,transaction,26102,7207.0
71929,1433442566527,128223,transaction,302563,2055.0
71959,1433441070559,1367601,transaction,318333,8914.0
71988,1433440854985,1207981,transaction,350734,8693.0
72173,1433411976182,407882,transaction,1171,3653.0
72380,1433407301079,95233,transaction,181483,3041.0
72666,1433476350370,405676,transaction,50259,13755.0
72817,1433477768216,1362665,transaction,117075,8328.0
72975,1433443918165,1093035,transaction,331079,11022.0
73094,1433446143101,166173,transaction,112277,11275.0
73147,1433457654381,962933,transaction,426122,11537.0
73176,1433458878112,503857,transaction,372188,17112.0
73225,1433455473883,1093035,transaction,460188,15356.0
73227,1433455473821,1093035,transaction,119736,15356.0
73256,1433458727265,253924,transaction,92466,15040.0
73273,1433456860873,1337142,transaction,226828,1033.0
73500,1433448499720,527277,transaction,351124,23.0
73775,1433433177562,503857,transaction,216271,10054.0
73780,1433434942978,503857,transaction,460553,12997.0
73959,1433431640796,503857,transaction,247376,8518.0
74390,1433474057275,365135,transaction,208939,1037.0
74509,1433472933938,939751,transaction,38965,3937.0
74646,1433451332260,668775,transaction,3563,11345.0
74657,1433452686436,438441,transaction,93608,9925.0
74884,1433463219214,530033,transaction,389158,3352.0
74898,1433460891965,438441,transaction,236949,9181.0
74943,1433460557441,646421,transaction,107519,2120.0
75048,1433461699004,438441,transaction,413093,11548.0
75074,1433457982999,1028639,transaction,343861,14092.0
75194,1433458193143,438441,transaction,389814,16549.0
75233,1433457654381,962933,transaction,292966,11537.0
75451,1433398738970,446931,transaction,399374,9662.0
75819,1433481643037,823143,transaction,7943,15980.0
75950,1433438338691,813307,transaction,446522,9224.0
76008,1433436693348,1152346,transaction,367627,3642.0
76041,1433439278505,503857,transaction,262297,11124.0
76058,1433436512947,503857,transaction,224614,4324.0
76109,1433436298968,1317721,transaction,425746,3770.0
76190,1433439536826,438441,transaction,29725,10868.0
76231,1433429426028,1116716,transaction,271151,2509.0
76264,1433427774860,1369100,transaction,461455,13420.0
76763,1433443918165,1093035,transaction,44646,11022.0
76905,1433446497121,503857,transaction,224464,13027.0
76927,1433444748312,1093035,transaction,246130,66.0
76929,1433444748297,1093035,transaction,150882,66.0
77017,1433441098642,892355,transaction,302242,15385.0
77032,1433440035627,1213114,transaction,461686,6087.0
77087,1433442465734,189240,transaction,297404,7186.0
77296,1433450166772,428886,transaction,193518,4394.0
77335,1433448499720,527277,transaction,397642,23.0
77345,1433448218204,700903,transaction,252340,9560.0
77387,1433449059615,1093035,transaction,254290,15979.0
77551,1433432524458,127910,transaction,425009,11555.0
77769,1433433553105,621588,transaction,30024,4663.0
77858,1433468971654,530033,transaction,337358,15212.0
77920,1433464716866,74483,transaction,374092,3241.0
77925,1433465069282,184974,transaction,6633,1119.0
78164,1433470331304,811563,transaction,370019,3540.0
78271,1433472451996,530033,transaction,80711,14048.0
78462,1433451722703,1170743,transaction,164344,11112.0
78484,1433453378248,998545,transaction,286731,4003.0
78488,1433452686436,438441,transaction,234384,9925.0
78505,1433452019640,221190,transaction,80435,7397.0
78553,1433454135355,1093035,transaction,138788,15105.0
78622,1433453149331,226075,transaction,417927,13889.0
78854,1433459741892,354324,transaction,78890,652.0
78869,1433463191162,1041299,transaction,153935,16133.0
79404,1433441322982,1367601,transaction,318333,8914.0
79483,1433442055678,494335,transaction,460553,16586.0
79498,1433440035627,1213114,transaction,32581,6087.0
79638,1433442804554,625795,transaction,305742,10961.0
79670,1433398738970,446931,transaction,454818,9662.0
80163,1433429363201,477390,transaction,265966,9730.0
80335,1433448499642,527277,transaction,93556,23.0
80347,1433448479086,651173,transaction,317938,8811.0
80452,1433448249882,959037,transaction,106359,13010.0
80537,1433467992570,530033,transaction,332610,13232.0
80775,1433456357963,85734,transaction,144507,3425.0
80893,1433458903407,310685,transaction,40618,3829.0
81099,1433438185878,438441,transaction,259405,14893.0
81128,1433439246694,434418,transaction,400397,3785.0
81132,1433438109797,1384800,transaction,285758,5708.0
81268,1433438325793,741296,transaction,417464,16826.0
81316,1433477561675,774018,transaction,274798,15273.0
81397,1433475760391,109408,transaction,165337,8926.0
81603,1433432349657,561611,transaction,15822,16621.0
81735,1433431240271,33196,transaction,30336,15712.0
81749,1433435465690,208560,transaction,187132,5992.0
81811,1433434466071,128578,transaction,92678,15059.0
81875,1433431436773,438441,transaction,15822,5148.0
82000,1433470221928,888739,transaction,312728,11005.0
82238,1433454073842,1165927,transaction,263980,2429.0
82305,1433453349123,503857,transaction,260194,6124.0
82333,1433453378170,998545,transaction,2142,4003.0
82605,1433482955345,207043,transaction,194010,5641.0
82623,1433478932031,366204,transaction,128519,17216.0
83081,1433463892817,497546,transaction,278319,6072.0
83099,1433460183791,503857,transaction,111530,15071.0
83160,1433462099280,897873,transaction,395497,3916.0
83408,1433442071113,1093035,transaction,245577,17308.0
83458,1433442686503,154454,transaction,249434,16603.0
83535,1433442342578,40879,transaction,133052,4675.0
83654,1433439246694,434418,transaction,159822,3785.0
83668,1433437134419,301201,transaction,256432,13207.0
83686,1433435787321,52108,transaction,397692,13598.0
83795,1433436759860,953412,transaction,84337,6117.0
83814,1433439666655,987912,transaction,175246,16917.0
84312,1433449203869,506467,transaction,30048,15887.0
84337,1433449315655,438441,transaction,390689,16463.0
84465,1433445712208,802259,transaction,345576,15239.0
84518,1433444372577,1304736,transaction,228392,12784.0
85286,1433434417567,649460,transaction,121377,1261.0
85325,1433432524442,127910,transaction,139085,11555.0
85467,1433431240255,33196,transaction,245474,15712.0
85479,1433435465690,208560,transaction,41169,5992.0
85507,1433432042524,561611,transaction,15822,15763.0
85547,1433431767340,561611,transaction,15822,13186.0
85753,1433465491593,503857,transaction,336760,15030.0
85969,1433469316866,1072230,transaction,334477,14661.0
86062,1433470193480,892355,transaction,249207,409.0
86131,1433472031703,1001567,transaction,9877,15624.0
86148,1433454073858,1165927,transaction,63092,2429.0
86181,1433453375329,494396,transaction,80858,3264.0
86707,1433442123716,503857,transaction,420960,15777.0
87152,1433425589400,1396583,transaction,176162,5898.0
87335,1433459561410,503857,transaction,236814,9206.0
87814,1433438926327,438441,transaction,179601,375.0
87828,1433438245544,577261,transaction,448494,16774.0
87948,1433437668856,438441,transaction,301925,4387.0
88036,1433439375379,527277,transaction,351124,11198.0
88071,1433436520139,1040979,transaction,268883,400.0
88072,1433436298890,1317721,transaction,394256,3770.0
88110,1433474165685,366436,transaction,33139,11408.0
88472,1433443787595,731857,transaction,292192,16012.0
88481,1433446660593,189240,transaction,297404,15289.0
88488,1433445102227,892355,transaction,261568,3416.0
88666,1433455251534,503857,transaction,439194,11430.0
88877,1433458193127,438441,transaction,377133,16549.0
89024,1433447986181,323687,transaction,95729,17593.0
89060,1433448371036,1317103,transaction,57946,3821.0
89100,1433449927388,959037,transaction,299908,15157.0
89180,1433449669201,503857,transaction,244838,16642.0
89418,1433431240271,33196,transaction,31239,15712.0
89472,1433432622192,95794,transaction,430550,7884.0
89593,1433469240754,1152644,transaction,418606,3517.0
89640,1433465510179,892355,transaction,236578,9030.0
89796,1433474227078,783905,transaction,309778,10296.0
89803,1433474768218,1313950,transaction,88425,15405.0
90004,1433474400637,1247679,transaction,185117,10792.0
90019,1433477561675,774018,transaction,288077,15273.0
90044,1433452849011,89000,transaction,336842,9985.0
90083,1433453755272,196128,transaction,390152,9619.0
90346,1433436298921,1317721,transaction,208880,3770.0
90504,1433438665281,291283,transaction,300559,1820.0
90510,1433438926327,438441,transaction,119736,375.0
90707,1433469874276,503857,transaction,432992,14949.0
90834,1433469446213,966010,transaction,46458,12050.0
90859,1433472685625,939751,transaction,38965,16625.0
91154,1433463892753,497546,transaction,287504,6072.0
91205,1433442051313,337282,transaction,316472,9533.0
91429,1433439958229,503857,transaction,288418,14197.0
91649,1433402644043,33571,transaction,58638,10896.0
92102,1433448499642,527277,transaction,57548,23.0
92120,1433448971592,503857,transaction,236814,10703.0
92242,1433448371068,1317103,transaction,280065,3821.0
92276,1433449003992,198153,transaction,112112,16885.0
92353,1433443788228,892355,transaction,460553,12685.0
92403,1433445367283,1254716,transaction,291964,853.0
92452,1433446155080,763580,transaction,257115,15026.0
92467,1433447160811,462027,transaction,315911,1735.0
92720,1433458903469,310685,transaction,381603,3829.0
93100,1433478796174,286790,transaction,226828,14819.0
93106,1433435298207,1168133,transaction,205541,3165.0
93550,1433464951885,503857,transaction,36864,8263.0
93901,1433526943762,1093035,transaction,5043,4009.0
93951,1433552340250,906238,transaction,427931,9653.0
94197,1433548605093,138131,transaction,318333,4604.0
94217,1433516826519,1051557,transaction,187359,9419.0
94274,1433510397097,397350,transaction,60980,8807.0
94368,1433509049184,1187988,transaction,80858,12836.0
94528,1433536892127,1161163,transaction,15466,13224.0
94545,1433536513507,129689,transaction,226828,11653.0
94656,1433535672333,746939,transaction,392474,5327.0
94707,1433536535506,1093035,transaction,155050,3282.0
94744,1433544745271,1341202,transaction,388624,8327.0
94754,1433546363023,1077145,transaction,272259,16877.0
94766,1433543377793,1161163,transaction,325310,14384.0
94847,1433547490637,1051607,transaction,257040,2561.0
95017,1433503253694,981144,transaction,398756,5024.0
95264,1433524744428,138131,transaction,420960,11909.0
95368,1433523521807,138131,transaction,23257,6141.0
95420,1433525756186,1106190,transaction,91970,2818.0
95642,1433561011770,1021202,transaction,312717,552.0
95775,1433532326122,138131,transaction,138427,15756.0
95814,1433532000049,433067,transaction,296448,12236.0
95999,1433540687737,889802,transaction,158912,3429.0
96133,1433539063820,1161163,transaction,117677,4028.0
96234,1433538994366,666046,transaction,394217,6591.0
96235,1433540483877,1270574,transaction,286940,8037.0
96265,1433565172794,352193,transaction,358041,3357.0
96642,1433518030494,1161163,transaction,119736,3620.0
96814,1433553069768,1161163,transaction,331517,6902.0
97007,1433569388406,1055770,transaction,210846,14031.0
97185,1433538923961,390314,transaction,257040,4782.0
97190,1433541830360,967483,transaction,334936,4761.0
97194,1433540920021,1341202,transaction,448413,14275.0
97500,1433552414317,503511,transaction,127879,12652.0
97583,1433512276384,823073,transaction,210002,7541.0
98021,1433536892330,1161163,transaction,23912,13224.0
98106,1433526969509,1341202,transaction,175356,17295.0
98171,1433529066379,1290069,transaction,249933,7185.0
98738,1433522837946,387860,transaction,160975,12733.0
98783,1433526491184,1391644,transaction,51483,168.0
